Planet Name,Discovery Method,Discovery Year,Controversial Flag,Orbital Period [days],Planet Radius [Earth Radius],Planet Mass [Earth Mass],Orbit Semi-Major Axis [au],Eccentricity,Equilibrium Temperature [K],Insolation Flux [Earth Flux]
WASP-34 b,Transit,2010,0,4.31768000,11.209,177.98480,0.052400,0.040000,1250,425.71
WASP-35 b,Transit,2011,0,3.16158000,14.572,225.65930,0.043170,0.000000,1338,758.10
WASP-36 b,Transit,2011,0,1.53736596,14.874,750.39663,0.026770,0.019000,1733,1422.61
WASP-37 b,Transit,2010,0,3.57746900,13.002,572.07000,0.044600,0.000000,1232,545.33
WASP-38 b,Transit,2010,0,6.87188000,13.787,1093.33520,0.075220,0.030000,1250,
WASP-39 b,Transit,2011,0,4.05525900,14.235,88.98900,0.048600,0.000000,1166,316.31
WASP-4 b,Transit,2007,0,1.33823147,14.807,376.94638,0.022600,0.000000,1673,1188.62
WASP-42 b,Transit,2012,0,4.98168190,12.576,167.49641,0.056100,0.062000,1021,143.44
WASP-43 b,Transit,2011,0,0.81347500,10.424,565.71400,0.014200,0.000000,1427,680.89
WASP-44 b,Transit,2011,0,2.42380400,12.330,276.51210,0.034530,0.068000,1337,533.00
WASP-45 b,Transit,2011,0,3.12608900,10.604,306.38812,0.039630,0.043000,1153,294.00
WASP-46 b,Transit,2011,0,1.43036763,13.159,607.05530,0.023350,0.022000,1636,1281.24
WASP-48 b,Transit,2011,0,2.14363000,16.814,254.26400,0.034440,0.000000,2035,3410.26
WASP-49 b,Transit,2012,0,2.78174000,12.442,117.59710,0.037900,0.000000,1400,615.47
WASP-5 b,Transit,2008,0,1.62842790,12.184,502.15000,0.026700,0.038000,1706,1559.48
WASP-50 b,Transit,2011,0,1.95510000,13.070,466.82870,0.029300,0.009000,1395,690.34
WASP-52 b,Transit,2012,0,1.74977980,14.240,146.20000,0.027200,0.000000,1315,
WASP-54 b,Transit,2012,0,3.69364000,17.710,187.51970,0.049880,0.070000,1759,1639.11
WASP-55 b,Transit,2012,0,4.46563000,14.908,193.87630,0.055800,0.000000,1300,471.60
WASP-56 b,Transit,2012,0,4.61710000,10.536,143.02350,0.056140,0.000000,1216,447.82
WASP-57 b,Transit,2012,0,2.83891856,11.769,204.68252,0.037690,0.059000,1338,702.39
WASP-58 b,Transit,2012,0,5.01718000,16.029,308.29510,0.056200,0.000000,1270,404.71
WASP-59 b,Transit,2012,0,7.91958500,8.687,274.27600,0.069700,0.100000,670,
WASP-6 b,Transit,2009,0,3.36101000,11.545,117.59710,0.042170,0.050000,1184,273.03
WASP-60 b,Transit,2012,0,4.30500000,9.864,174.80650,0.055480,0.000000,1479,
WASP-61 b,Transit,2012,0,3.85590000,15.805,851.78440,0.052100,0.000000,1624,1062.03
WASP-62 b,Transit,2012,0,4.41195000,14.796,165.27160,0.057100,0.000000,1475,999.83
WASP-63 b,Transit,2012,0,4.37808000,15.805,117.59710,0.057400,0.000000,1470,1103.27
WASP-64 b,Transit,2012,0,1.57329180,14.247,403.94500,0.026480,0.000000,1689,1563.64
WASP-65 b,Transit,2013,0,2.31142430,12.464,492.62000,0.033400,0.000000,1480,796.89
WASP-66 b,Transit,2012,0,4.08605000,15.693,746.90050,0.054600,0.000000,1570,1434.77
WASP-67 b,Transit,2012,0,4.61442000,12.890,136.66690,0.051790,0.000000,1003,
WASP-68 b,Transit,2014,0,5.08430000,14.796,343.25640,0.062060,0.000000,1490,
WASP-69 b,Transit,2014,0,3.86814000,12.442,92.17070,0.045250,0.000000,963,
WASP-7 b,Transit,2008,0,4.95464160,14.908,305.11680,0.061700,0.034000,1487,902.20
WASP-70 A b,Transit,2014,0,3.71302030,13.047,187.51200,0.048530,0.000000,1387,
WASP-71 b,Transit,2012,0,2.90367000,13.227,441.78370,0.046220,0.000000,2049,3384.61
WASP-72 b,Transit,2012,0,2.21673000,14.460,731.00900,0.037110,0.000000,2210,2007.96
WASP-73 b,Transit,2014,0,4.08722000,15.917,908.99380,0.055120,0.000000,1790,2242.36
WASP-74 b,Transit,2015,0,2.13775000,15.244,228.83760,0.034430,0.000000,1926,
WASP-75 b,Transit,2013,0,2.48419300,14.235,340.06000,0.037500,0.000000,1710,1657.00
WASP-76 b,Transit,2016,0,1.80988600,20.512,292.40360,0.033000,0.000000,2160,5139.03
WASP-77 A b,Transit,2012,0,1.36002854,13.787,529.81995,0.023350,0.007400,1715,1440.00
WASP-78 b,Transit,2012,0,2.17518000,21.633,352.79130,0.034880,0.000000,2470,4812.62
WASP-79 b,Transit,2012,0,3.66238000,18.719,270.15550,0.051900,0.000000,1716,1645.99
WASP-80 b,Transit,2012,0,3.06785234,11.198,170.99254,0.034400,0.002000,825,72.44
WASP-81 b,Transit,2017,0,2.71647620,16.018,231.69807,0.039080,0.066000,1623,1034.09
WASP-82 b,Transit,2015,0,2.70579000,18.159,371.86110,0.044700,0.000000,2190,3557.29
WASP-83 b,Transit,2015,0,4.97125200,11.657,95.34900,0.059000,0.000000,1120,307.65
WASP-84 b,Transit,2014,0,8.52348650,10.559,220.56500,0.077100,0.000000,797,76.19
WASP-85 A b,Transit,2016,0,2.65567770,13.899,402.05495,0.039000,0.000000,1452,640.33
WASP-87 b,Transit,2016,0,1.68279500,15.524,692.86940,0.029460,0.000000,2050,4170.10
WASP-88 b,Transit,2014,0,4.95400000,16.365,133.48860,0.064310,0.000000,1772,1489.55
WASP-89 b,Transit,2015,0,3.35642270,11.657,1875.19700,0.042700,0.193000,1120,
WASP-90 b,Transit,2016,0,3.91624300,18.271,200.23290,0.056200,0.000000,1840,
WASP-91 b,Transit,2017,0,2.79858100,11.545,425.89220,0.037000,0.000000,1160,332.56
WASP-92 b,Transit,2016,0,2.17467420,16.376,255.85315,0.034800,0.000000,1871,1054.95
WASP-93 b,Transit,2016,0,2.73253210,17.901,467.21010,0.042110,0.000000,1942,2530.89
WASP-94 A b,Transit,2014,0,3.95019000,17.710,158.91500,0.055000,0.000000,1604,1364.09
WASP-94 B b,Radial Velocity,2014,0,2.00839000,14.100,196.41100,0.033500,0.000000,,
WASP-95 b,Transit,2014,0,2.18467000,13.787,457.67520,0.034160,0.000000,1570,1362.14
WASP-96 b,Transit,2014,0,3.42526020,13.450,152.55000,0.045300,0.000000,1285,546.49
WASP-97 b,Transit,2014,0,2.07276000,12.778,432.24880,0.033030,0.000000,1555,1176.48
WASP-98 b,Transit,2014,0,2.96264036,12.823,293.03926,0.037620,0.070000,1171,269.88
WASP-99 b,Transit,2014,0,5.75251000,11.433,772.32690,0.071700,0.000000,1480,828.83
WD 0806-661 b,Imaging,2011,0,,12.600,2383.60000,2500.000000,,323,
WD 1856+534 b,Transit,2020,0,1.40794050,10.400,4386.05400,0.020400,0.000000,163,0.18
WISEP J121756.91+162640.2 A b,Imaging,2012,0,,10.468,6992.00000,8.000000,,450,
WTS-1 b,Transit,2012,0,3.35205700,16.700,1274.44000,0.047000,0.100000,1500,
WTS-2 b,Transit,2014,0,1.01870680,15.278,355.96960,0.018550,0.000000,2000,2544.69
Wendelstein-1 b,Transit,2020,0,2.66341600,11.561,188.15536,0.028200,0.012000,2198,113.59
Wendelstein-2 b,Transit,2020,0,1.75222390,12.993,232.33373,0.023400,0.057000,2470,282.26
Wolf 503 b,Transit,2018,0,6.00127000,2.043,6.26000,0.057060,0.410000,790,69.60
XO-1 b,Transit,2006,0,3.94153000,12.778,263.79890,0.048800,0.000000,1210,321.85
XO-2 N b,Transit,2007,0,2.61586178,11.131,179.89178,0.036800,0.028000,1328,1566.65
XO-3 b,Transit,2007,0,3.19154000,15.805,2316.98070,0.047600,0.290000,1729,2231.27
XO-4 b,Transit,2008,0,4.12508000,14.011,451.31860,0.055240,0.000000,1630,1041.48
XO-5 b,Transit,2008,0,4.18775580,12.780,378.20000,0.051500,0.000000,1230,397.48
XO-6 b,Transit,2016,0,3.76500070,23.203,1398.45200,0.081500,0.000000,1577,1290.13
XO-7 b,Transit,2019,0,2.86414240,15.390,225.34147,0.044210,0.038000,1743,1540.00
YSES 2 b,Imaging,2021,0,,12.700,2002.31896,115.000000,,,
alf Ari b,Radial Velocity,2010,0,380.80000000,13.400,572.07000,1.200000,0.250000,,
alf Tau b,Radial Velocity,2015,0,628.96000000,12.700,2056.36010,1.460000,0.100000,,
b Cen AB b,Imaging,2021,0,1790000.00000000,12.400,3464.32964,556.000000,0.400000,,
bet Cnc b,Radial Velocity,2014,0,605.20000000,12.600,2479.00000,1.700000,0.080000,,
bet UMi b,Radial Velocity,2014,0,522.30000000,12.700,1938.70000,1.400000,0.190000,,
eps CrB b,Radial Velocity,2012,0,417.90000000,12.700,2129.46100,1.300000,0.110000,,
eps Eri b,Radial Velocity,2000,0,2671.00000000,14.100,209.76675,3.530000,0.070000,,
eps Ind A b,Radial Velocity,2019,0,16510.00000000,13.100,1032.94750,11.550000,0.260000,,
eps Tau b,Radial Velocity,2006,0,594.90000000,12.600,2415.40600,1.930000,0.151000,,
gam 1 Leo b,Radial Velocity,2009,0,428.50000000,12.500,2790.43000,1.190000,0.144000,,
gam Cep b,Radial Velocity,2003,0,903.30000000,12.500,2987.58703,2.050000,0.049000,,
gam Psc b,Radial Velocity,2021,0,555.10000000,13.600,425.89007,1.320000,0.204000,,
kap And b,Imaging,2012,0,,12.300,4327.36000,55.000000,,1900,
kap CrB b,Radial Velocity,2007,0,1285.00000000,13.400,635.66000,2.650000,0.167000,,
mu 2 Sco b,Imaging,2022,0,,12.300,4576.72906,242.400000,0.560000,,
mu Leo b,Radial Velocity,2014,0,357.80000000,13.300,762.80000,1.100000,0.090000,,
ome Ser b,Radial Velocity,2013,0,277.02000000,13.500,540.30000,1.100000,0.106000,,
omi CrB b,Radial Velocity,2012,0,187.83000000,13.600,476.74500,0.830000,0.191000,,
omi UMa b,Radial Velocity,2012,0,1630.00000000,13.000,1303.10300,3.900000,0.130000,,
psi 1 Dra B b,Radial Velocity,2015,0,3117.00000000,13.500,486.27990,4.430000,0.400000,,
tau Boo b,Radial Velocity,1996,0,3.31245680,12.800,1891.00000,0.049000,0.011000,,
tau Gem b,Radial Velocity,2013,0,305.50000000,12.100,6547.00000,1.170000,0.031000,,
ups Leo b,Radial Velocity,2021,0,385.20000000,14.200,162.09249,1.180000,0.320000,,
xi Aql b,Radial Velocity,2007,0,136.75000000,13.200,890.00000,0.680000,0.000000,,
